               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 146,            0.019722,           0.0084941,           0.0047032,             0.63191,             0.70046,             0.64165,             0.41682,            0.024267,           0.0040742,            0.014246,           0.0058986,           0.0058986,           0.0058986
                 147,            0.019674,           0.0087213,           0.0054646,             0.60205,             0.63937,             0.62247,             0.40999,            0.022936,           0.0042147,            0.015077,           0.0058703,           0.0058703,           0.0058703
                 148,            0.019677,           0.0085937,           0.0053753,             0.54839,             0.72138,             0.65077,             0.44394,            0.022869,           0.0040158,             0.01363,            0.005842,            0.005842,            0.005842
                 149,            0.018942,           0.0082977,           0.0050096,             0.59007,             0.72083,             0.64371,             0.42015,            0.024183,            0.004044,            0.013669,           0.0058137,           0.0058137,           0.0058137
                 150,            0.019391,           0.0085059,           0.0045617,             0.62831,             0.62083,             0.61543,             0.40045,            0.022988,           0.0040172,             0.01516,           0.0057854,           0.0057854,           0.0057854
                 151,             0.01871,           0.0083984,           0.0044496,             0.60164,             0.74637,             0.67007,             0.44403,            0.023487,           0.0039935,            0.012613,           0.0057571,           0.0057571,           0.0057571
                 152,            0.018912,           0.0084136,           0.0049431,             0.57213,             0.70264,              0.6932,             0.47558,            0.023398,           0.0038458,            0.012731,           0.0057289,           0.0057289,           0.0057289
                 153,            0.019222,           0.0086037,           0.0047586,             0.61223,              0.6375,             0.66799,             0.44792,            0.026355,           0.0039655,            0.012568,           0.0057006,           0.0057006,           0.0057006
                 154,            0.018831,           0.0084283,           0.0051194,             0.52976,             0.69183,             0.60044,             0.38973,            0.027328,           0.0039434,            0.013977,           0.0056723,           0.0056723,           0.0056723
                 155,            0.019459,           0.0086832,           0.0051847,             0.55538,             0.71667,             0.64193,              0.4322,            0.023588,           0.0039945,            0.013708,            0.005644,            0.005644,            0.005644
                 156,            0.019012,           0.0085782,           0.0045636,             0.67904,             0.63333,             0.66053,             0.45141,             0.02294,           0.0039537,            0.012714,           0.0056157,           0.0056157,           0.0056157
                 157,            0.019667,           0.0082274,           0.0047372,             0.56152,              0.6125,             0.61877,             0.41571,            0.025618,           0.0040698,            0.014612,           0.0055874,           0.0055874,           0.0055874
                 158,            0.018594,           0.0086667,           0.0051105,             0.59486,                0.65,             0.60954,             0.40938,            0.023064,           0.0038481,            0.013559,           0.0055591,           0.0055591,           0.0055591
                 159,            0.018782,           0.0085255,           0.0049655,             0.53922,              0.6579,             0.61583,             0.40483,            0.023819,           0.0042538,            0.014751,           0.0055309,           0.0055309,           0.0055309
                 160,            0.019426,           0.0085148,           0.0053157,             0.60501,              0.6125,             0.64716,             0.43148,            0.023031,           0.0038564,            0.013397,           0.0055026,           0.0055026,           0.0055026
                 161,            0.018592,           0.0081132,             0.00423,             0.61292,              0.7113,             0.65783,             0.44303,            0.022188,            0.003837,            0.014626,           0.0054743,           0.0054743,           0.0054743
                 162,            0.018246,            0.008151,           0.0039599,             0.59572,             0.68263,             0.63141,             0.42298,            0.024117,           0.0039352,            0.014412,            0.005446,            0.005446,            0.005446
                 163,            0.018686,           0.0080587,            0.003864,             0.61101,               0.675,             0.65708,             0.43267,            0.024599,           0.0040877,            0.013428,           0.0054177,           0.0054177,           0.0054177
                 164,            0.019191,           0.0084726,           0.0044498,             0.55435,             0.64261,             0.60721,             0.41504,            0.023611,           0.0040924,            0.014622,           0.0053894,           0.0053894,           0.0053894
                 165,            0.018611,           0.0082855,           0.0045472,             0.54317,             0.66716,             0.62619,             0.41402,            0.024342,           0.0039752,              0.0151,           0.0053611,           0.0053611,           0.0053611
                 166,            0.018856,           0.0082195,           0.0040663,              0.5524,             0.73172,             0.65122,             0.43823,            0.022427,           0.0040855,            0.013189,           0.0053329,           0.0053329,           0.0053329
                 167,            0.018786,           0.0085404,           0.0040827,             0.58336,             0.75659,             0.68742,             0.47051,            0.023556,           0.0039393,             0.01171,           0.0053046,           0.0053046,           0.0053046
                 168,            0.018002,           0.0080417,           0.0044488,             0.63308,             0.73839,              0.6948,             0.47165,            0.022945,            0.003906,            0.013523,           0.0052763,           0.0052763,           0.0052763
                 169,            0.018376,            0.008348,           0.0047301,             0.58563,             0.76667,             0.65628,              0.4408,             0.02493,           0.0040967,            0.012282,            0.005248,            0.005248,            0.005248
                 170,            0.017942,           0.0081909,           0.0048928,             0.58804,             0.72917,             0.67565,             0.46682,            0.024077,           0.0040389,            0.013069,           0.0052197,           0.0052197,           0.0052197
                 171,            0.018578,             0.00835,           0.0049091,             0.71182,             0.71218,              0.7232,              0.4831,            0.024305,           0.0039356,            0.010864,           0.0051914,           0.0051914,           0.0051914
                 172,            0.018724,           0.0080323,           0.0046277,             0.60842,                0.75,              0.6828,             0.45811,            0.024257,           0.0039065,            0.011909,           0.0051631,           0.0051631,           0.0051631
                 173,            0.018508,           0.0082061,           0.0042225,             0.56971,               0.675,             0.63223,             0.42976,            0.024575,           0.0038927,             0.01287,           0.0051349,           0.0051349,           0.0051349
                 174,             0.01891,           0.0081041,            0.004326,             0.57685,             0.69583,             0.65429,             0.43765,            0.023833,            0.004002,            0.012511,           0.0051066,           0.0051066,           0.0051066
                 175,            0.017878,           0.0080957,           0.0044663,             0.66061,             0.69712,              0.6474,             0.43335,            0.021381,           0.0041299,            0.011501,           0.0050783,           0.0050783,           0.0050783
                 176,            0.018628,           0.0083173,            0.004167,             0.62579,             0.70335,             0.64597,             0.43096,            0.022715,           0.0039772,            0.011837,             0.00505,             0.00505,             0.00505
                 177,            0.018393,           0.0081727,           0.0041054,             0.63863,               0.675,             0.67729,             0.45985,            0.022552,           0.0038599,            0.012372,           0.0050217,           0.0050217,           0.0050217
                 178,            0.017878,           0.0080761,           0.0043599,             0.58289,              0.6806,             0.62128,              0.4235,            0.024471,           0.0040531,            0.013998,           0.0049934,           0.0049934,           0.0049934
                 179,            0.018568,           0.0081729,           0.0043665,             0.62799,             0.72083,              0.6415,             0.42994,            0.024276,           0.0042403,            0.014085,           0.0049651,           0.0049651,           0.0049651
                 180,            0.018122,           0.0081581,           0.0043493,             0.53543,             0.63529,             0.62076,             0.42731,             0.02205,           0.0041019,            0.013696,           0.0049369,           0.0049369,           0.0049369
                 181,            0.017564,            0.008279,           0.0037164,             0.54232,             0.76073,              0.6622,             0.44482,            0.021914,           0.0040674,            0.012271,           0.0049086,           0.0049086,           0.0049086
                 182,            0.018354,           0.0080109,           0.0036639,             0.61373,             0.72481,             0.64346,              0.4414,            0.023594,           0.0042017,            0.012459,           0.0048803,           0.0048803,           0.0048803
                 183,            0.017805,           0.0082088,           0.0040362,             0.64255,                0.65,             0.69581,             0.49089,             0.02412,           0.0043557,            0.011084,            0.004852,            0.004852,            0.004852
                 184,            0.018117,           0.0079869,           0.0037107,             0.62978,             0.72917,             0.68977,             0.47595,             0.02476,           0.0041458,            0.012214,           0.0048237,           0.0048237,           0.0048237
                 185,            0.018221,           0.0081174,           0.0033682,             0.60917,             0.75267,              0.6532,              0.4496,            0.023115,           0.0040364,            0.013668,           0.0047954,           0.0047954,           0.0047954
                 186,            0.017408,           0.0078679,           0.0037979,             0.57869,             0.76892,             0.65761,             0.45363,            0.023383,           0.0041649,            0.013851,           0.0047671,           0.0047671,           0.0047671
                 187,             0.01757,           0.0079594,           0.0040127,             0.55114,             0.67558,             0.64685,             0.44996,            0.023502,           0.0041773,            0.013631,           0.0047389,           0.0047389,           0.0047389
                 188,            0.017553,           0.0079878,           0.0038931,             0.68845,             0.59286,             0.66236,             0.45149,             0.02348,           0.0041616,            0.014206,           0.0047106,           0.0047106,           0.0047106
                 189,            0.018076,           0.0077174,           0.0039941,             0.71288,             0.66211,             0.68552,             0.46475,            0.023676,           0.0039641,            0.012147,           0.0046823,           0.0046823,           0.0046823
                 190,            0.017925,           0.0080466,            0.003604,             0.64902,             0.68101,             0.69264,             0.47964,            0.023696,           0.0039895,            0.011382,            0.004654,            0.004654,            0.004654
                 191,             0.01747,           0.0079122,           0.0034801,             0.68158,             0.67083,             0.68912,             0.47617,            0.023946,           0.0039278,             0.01179,           0.0046257,           0.0046257,           0.0046257
                 192,            0.017553,           0.0079732,            0.003334,             0.64473,             0.72917,             0.69358,             0.48967,            0.023109,            0.003919,            0.012025,           0.0045974,           0.0045974,           0.0045974
                 193,             0.01781,            0.007901,           0.0035571,             0.65751,             0.75417,             0.73159,             0.52156,            0.022553,           0.0038738,            0.011355,           0.0045691,           0.0045691,           0.0045691
                 194,            0.016891,           0.0077056,           0.0030693,             0.68146,              0.6953,             0.70524,             0.49422,            0.023105,           0.0040955,            0.012456,           0.0045409,           0.0045409,           0.0045409
                 195,            0.017568,           0.0080282,           0.0035186,             0.68946,             0.69167,             0.71981,             0.49551,            0.023307,           0.0039389,            0.011903,           0.0045126,           0.0045126,           0.0045126
                 196,            0.016981,           0.0077596,           0.0040097,             0.64764,             0.66667,             0.64976,             0.44441,            0.023634,           0.0041695,             0.01377,           0.0044843,           0.0044843,           0.0044843
                 197,            0.017377,           0.0079406,           0.0031927,             0.67435,             0.65833,             0.68636,             0.47989,            0.023343,           0.0041805,            0.012513,            0.004456,            0.004456,            0.004456
                 198,            0.017155,           0.0078163,           0.0036451,             0.65409,             0.70263,             0.68763,             0.47971,            0.023474,           0.0041694,            0.012603,           0.0044277,           0.0044277,           0.0044277
                 199,             0.01799,           0.0078843,           0.0037738,             0.70211,             0.74041,             0.71937,             0.49059,            0.024585,           0.0039133,            0.012906,           0.0043994,           0.0043994,           0.0043994
                 200,            0.016961,           0.0076251,           0.0032201,             0.67156,             0.68333,             0.69639,             0.48011,            0.023101,           0.0041231,            0.012695,           0.0043711,           0.0043711,           0.0043711
                 201,            0.016736,           0.0078359,           0.0030887,             0.58749,             0.70333,             0.68445,             0.47099,            0.023791,           0.0042432,            0.012967,           0.0043429,           0.0043429,           0.0043429
                 202,            0.017124,           0.0077542,           0.0040789,             0.58667,              0.6774,             0.67592,             0.46264,            0.025936,           0.0041324,            0.013801,           0.0043146,           0.0043146,           0.0043146
                 203,            0.017154,           0.0079079,           0.0031462,             0.60677,             0.71667,             0.66212,             0.45114,            0.025043,           0.0041227,            0.014569,           0.0042863,           0.0042863,           0.0042863
                 204,            0.017181,           0.0075537,           0.0029639,              0.7472,             0.66667,             0.71004,             0.47375,            0.024245,           0.0042154,            0.012674,            0.004258,            0.004258,            0.004258
                 205,            0.016462,            0.007657,           0.0031116,             0.67699,             0.64583,             0.67826,             0.46523,            0.024384,           0.0041851,            0.012799,           0.0042297,           0.0042297,           0.0042297
                 206,            0.017071,            0.007667,           0.0034393,             0.68706,             0.65357,             0.69249,             0.46883,            0.025581,           0.0041857,            0.012201,           0.0042014,           0.0042014,           0.0042014
                 207,            0.016487,           0.0078206,           0.0039288,             0.59775,             0.72083,             0.67751,             0.46014,            0.025785,           0.0040802,            0.012826,           0.0041731,           0.0041731,           0.0041731
                 208,            0.017077,           0.0077269,           0.0034527,             0.72804,               0.625,             0.69622,             0.47143,            0.025391,           0.0040847,            0.012587,           0.0041449,           0.0041449,           0.0041449
                 209,            0.016309,           0.0077427,           0.0032171,             0.63801,             0.73333,             0.72188,             0.48717,            0.026171,           0.0039298,             0.01255,           0.0041166,           0.0041166,           0.0041166
                 210,             0.01656,           0.0078362,           0.0028415,             0.69696,             0.65608,             0.68722,             0.45587,            0.026461,           0.0040686,             0.01366,           0.0040883,           0.0040883,           0.0040883
                 211,            0.016695,           0.0079482,           0.0029934,             0.66321,             0.69167,             0.68644,             0.46153,            0.025314,            0.004089,             0.01327,             0.00406,             0.00406,             0.00406
                 212,            0.016752,            0.007621,           0.0035542,             0.61821,              0.7375,             0.69882,             0.47575,            0.024195,           0.0043484,            0.012317,           0.0040317,           0.0040317,           0.0040317
                 213,            0.016671,           0.0077486,           0.0033294,             0.68573,             0.68333,             0.67521,             0.45874,            0.025275,           0.0042809,            0.013058,           0.0040034,           0.0040034,           0.0040034
                 214,            0.016517,           0.0077242,            0.003756,             0.64542,             0.64128,             0.66197,             0.44978,            0.026561,           0.0040936,             0.01367,           0.0039751,           0.0039751,           0.0039751
                 215,            0.016549,           0.0077914,           0.0034224,             0.65201,             0.79765,             0.72257,             0.49757,             0.02576,           0.0042499,            0.011219,           0.0039469,           0.0039469,           0.0039469
                 216,            0.016849,           0.0077669,           0.0029407,             0.68708,             0.75133,             0.71231,             0.48986,            0.026375,           0.0040336,            0.011906,           0.0039186,           0.0039186,           0.0039186
                 217,            0.015989,           0.0076467,           0.0031681,             0.66267,             0.73389,             0.68316,             0.46008,            0.025301,           0.0041013,            0.012346,           0.0038903,           0.0038903,           0.0038903
                 218,             0.01664,           0.0078412,           0.0032186,             0.62977,             0.78219,             0.67029,             0.45002,            0.025593,            0.004096,            0.011809,            0.003862,            0.003862,            0.003862
                 219,            0.016019,           0.0076426,            0.003602,             0.66761,             0.65489,             0.65842,             0.45136,            0.025676,            0.004108,            0.012807,           0.0038337,           0.0038337,           0.0038337
                 220,            0.016132,           0.0077038,            0.003142,             0.65082,             0.76569,             0.70118,             0.48239,            0.025979,           0.0041664,            0.011817,           0.0038054,           0.0038054,           0.0038054
                 221,            0.016482,           0.0075037,           0.0028992,             0.72461,              0.6875,             0.69656,              0.4772,            0.026758,           0.0039744,            0.013443,           0.0037771,           0.0037771,           0.0037771
                 222,            0.015961,           0.0073607,           0.0028797,             0.68157,             0.64583,             0.68921,              0.4733,            0.026155,           0.0040248,            0.013728,           0.0037489,           0.0037489,           0.0037489
                 223,            0.016282,           0.0076811,           0.0032658,               0.693,             0.66495,             0.66633,             0.44895,            0.026193,           0.0040613,            0.013931,           0.0037206,           0.0037206,           0.0037206
                 224,            0.015847,           0.0075866,           0.0032611,             0.68546,             0.68679,              0.6752,             0.45317,            0.027079,           0.0042024,            0.013418,           0.0036923,           0.0036923,           0.0036923
                 225,            0.015845,           0.0078244,           0.0031987,             0.70464,             0.68333,             0.69892,             0.46678,            0.027486,           0.0041478,            0.013193,            0.003664,            0.003664,            0.003664
                 226,            0.015924,           0.0073932,           0.0030247,             0.77079,             0.67917,             0.71506,             0.48139,            0.026652,           0.0042482,            0.012581,           0.0036357,           0.0036357,           0.0036357
                 227,            0.015565,           0.0075597,           0.0026481,             0.72898,             0.66961,             0.69614,             0.46713,            0.027299,           0.0042166,            0.012762,           0.0036074,           0.0036074,           0.0036074
                 228,             0.01609,           0.0074906,           0.0025169,             0.73805,             0.69583,             0.72322,             0.49859,            0.027624,           0.0041264,            0.012059,           0.0035791,           0.0035791,           0.0035791
                 229,            0.015828,           0.0073817,           0.0030676,             0.71902,             0.74123,             0.74362,             0.50696,            0.027548,           0.0042254,            0.012116,           0.0035509,           0.0035509,           0.0035509
                 230,            0.015855,           0.0073042,           0.0030872,             0.73436,              0.7625,             0.75679,             0.51308,            0.026782,           0.0042493,             0.01179,           0.0035226,           0.0035226,           0.0035226
                 231,            0.015978,           0.0076167,           0.0031005,             0.71605,             0.77083,             0.71915,              0.4822,            0.025504,           0.0041837,            0.012806,           0.0034943,           0.0034943,           0.0034943
                 232,            0.016015,           0.0072936,           0.0031566,             0.66258,             0.70521,              0.6948,             0.47338,            0.024892,           0.0042196,            0.014994,            0.003466,            0.003466,            0.003466
                 233,            0.014917,           0.0071635,           0.0025894,              0.6501,             0.77083,             0.74295,             0.50205,            0.026289,           0.0042445,             0.01212,           0.0034377,           0.0034377,           0.0034377
                 234,            0.015783,           0.0072361,             0.00283,             0.62916,             0.75588,             0.73237,             0.49376,            0.026504,           0.0042655,            0.012402,           0.0034094,           0.0034094,           0.0034094
                 235,            0.015706,           0.0075079,           0.0024318,             0.72903,              0.6875,             0.74312,             0.51536,            0.025449,           0.0043759,            0.012135,           0.0033811,           0.0033811,           0.0033811
                 236,             0.01575,           0.0071212,           0.0021146,              0.6482,             0.74069,             0.72394,             0.50369,            0.025162,           0.0043429,            0.012629,           0.0033529,           0.0033529,           0.0033529
                 237,            0.015423,           0.0071588,           0.0022418,             0.69862,             0.74167,             0.70918,             0.48208,            0.025571,           0.0042381,            0.013104,           0.0033246,           0.0033246,           0.0033246
                 238,            0.015553,           0.0070782,           0.0026607,              0.6548,             0.75042,             0.71907,             0.48731,            0.025955,           0.0043181,            0.012376,           0.0032963,           0.0032963,           0.0032963
                 239,             0.01558,           0.0074298,           0.0028811,             0.70324,             0.70833,             0.74114,             0.49861,            0.025244,           0.0043456,            0.011658,            0.003268,            0.003268,            0.003268
                 240,            0.014914,           0.0073381,           0.0028655,             0.69058,              0.7107,             0.73983,              0.5002,             0.02583,           0.0042633,            0.011867,           0.0032397,           0.0032397,           0.0032397
                 241,            0.014963,           0.0075021,           0.0030964,             0.66245,                0.75,             0.73614,             0.50511,            0.025656,           0.0042366,            0.011488,           0.0032114,           0.0032114,           0.0032114
                 242,            0.014855,           0.0071073,           0.0028547,             0.65668,               0.725,             0.71452,              0.4895,            0.025316,            0.004235,            0.012399,           0.0031831,           0.0031831,           0.0031831
                 243,            0.015188,           0.0072208,           0.0025302,             0.66266,             0.68709,             0.67092,             0.44274,            0.025089,           0.0043612,            0.014088,           0.0031549,           0.0031549,           0.0031549
                 244,            0.015857,           0.0072991,           0.0029368,             0.63661,             0.73829,             0.66808,             0.43979,            0.024848,            0.004328,            0.013825,           0.0031266,           0.0031266,           0.0031266
                 245,            0.015696,           0.0071327,           0.0029122,              0.6671,             0.70417,              0.6738,             0.44381,              0.0253,           0.0043477,            0.014038,           0.0030983,           0.0030983,           0.0030983
                 246,            0.015257,            0.007326,           0.0026266,             0.77705,             0.63333,             0.70251,             0.47418,            0.024967,           0.0042616,            0.013295,             0.00307,             0.00307,             0.00307
                 247,            0.015088,           0.0073279,           0.0026847,             0.77573,             0.65564,             0.70865,             0.47868,            0.025232,           0.0043477,            0.012752,           0.0030417,           0.0030417,           0.0030417
                 248,            0.014998,           0.0071827,            0.002228,             0.69385,              0.6887,             0.72761,             0.49135,            0.025122,           0.0043437,             0.01234,           0.0030134,           0.0030134,           0.0030134
                 249,            0.015379,           0.0071343,           0.0022512,             0.74505,              0.7008,             0.74578,             0.50552,            0.024453,           0.0043777,            0.011426,           0.0029851,           0.0029851,           0.0029851
                 250,             0.01563,           0.0072989,           0.0026649,             0.64948,              0.7375,             0.72141,             0.48855,            0.024261,           0.0044251,            0.012312,           0.0029569,           0.0029569,           0.0029569
                 251,            0.014586,           0.0072314,           0.0024115,             0.75132,             0.65417,             0.70224,             0.47832,            0.024579,             0.00446,            0.013362,           0.0029286,           0.0029286,           0.0029286
                 252,            0.015054,           0.0072275,           0.0022463,             0.75589,             0.65327,             0.70566,             0.47441,            0.024624,           0.0044215,            0.013675,           0.0029003,           0.0029003,           0.0029003
                 253,            0.014626,           0.0071395,           0.0027321,             0.78889,             0.64167,             0.69986,             0.47317,             0.02458,           0.0044308,             0.01366,            0.002872,            0.002872,            0.002872
                 254,            0.014301,           0.0071305,           0.0021533,             0.66201,             0.70417,             0.67894,             0.45159,            0.024856,           0.0043983,            0.014781,           0.0028437,           0.0028437,           0.0028437
                 255,            0.015544,           0.0071134,           0.0026719,             0.77418,             0.65566,             0.69727,             0.47702,            0.024754,           0.0043401,            0.014111,           0.0028154,           0.0028154,           0.0028154
                 256,            0.014801,           0.0071498,           0.0022797,             0.72599,              0.6875,             0.69187,             0.46908,            0.024912,           0.0043597,            0.014895,           0.0027871,           0.0027871,           0.0027871
                 257,             0.01423,           0.0071464,           0.0028278,             0.74295,             0.68333,             0.70276,             0.47924,            0.024643,           0.0044043,            0.014728,           0.0027589,           0.0027589,           0.0027589
                 258,            0.014483,           0.0069486,           0.0025111,             0.74553,             0.65491,             0.69818,             0.47885,            0.025141,           0.0044437,            0.015273,           0.0027306,           0.0027306,           0.0027306
                 259,            0.014914,           0.0071402,           0.0020166,             0.61541,             0.71667,             0.68656,             0.47772,            0.025101,           0.0044033,            0.016416,           0.0027023,           0.0027023,           0.0027023
                 260,             0.01422,           0.0070254,           0.0022026,             0.64176,              0.7255,             0.69277,             0.47677,            0.024815,           0.0043961,            0.016654,            0.002674,            0.002674,            0.002674
                 261,            0.015012,           0.0070794,           0.0025328,             0.71505,              0.6951,             0.68078,             0.46606,            0.024545,           0.0044306,            0.016771,           0.0026457,           0.0026457,           0.0026457
                 262,            0.014646,           0.0068753,           0.0020782,             0.70534,             0.72917,             0.68467,             0.47012,            0.024364,           0.0044333,            0.016496,           0.0026174,           0.0026174,           0.0026174
                 263,            0.015033,           0.0068487,           0.0022471,             0.72865,             0.77875,             0.70424,             0.47887,            0.024278,           0.0044388,            0.016398,           0.0025891,           0.0025891,           0.0025891
                 264,            0.014574,           0.0072382,           0.0028282,             0.67954,             0.71634,             0.67872,             0.46735,            0.024643,           0.0044262,            0.016298,           0.0025609,           0.0025609,           0.0025609
                 265,            0.014186,           0.0069417,           0.0025721,             0.73858,             0.68333,             0.69086,             0.47189,            0.024447,           0.0044845,            0.015527,           0.0025326,           0.0025326,           0.0025326
                 266,            0.014617,           0.0071301,           0.0023109,             0.76534,             0.63333,             0.69844,             0.48049,            0.024181,           0.0045025,            0.015797,           0.0025043,           0.0025043,           0.0025043
                 267,            0.014559,           0.0068258,            0.002254,             0.70476,             0.65833,             0.67449,             0.46171,            0.024832,           0.0044678,            0.016542,            0.002476,            0.002476,            0.002476
                 268,            0.013997,           0.0069713,           0.0020832,             0.73165,             0.64167,             0.67832,             0.46329,            0.024885,           0.0044594,            0.017264,           0.0024477,           0.0024477,           0.0024477
                 269,            0.014255,           0.0067872,           0.0023647,             0.62847,             0.69542,             0.67374,             0.46533,            0.024521,           0.0044925,            0.017119,           0.0024194,           0.0024194,           0.0024194
                 270,            0.014232,           0.0067327,           0.0022044,             0.66127,             0.68333,             0.68162,             0.46973,            0.024164,            0.004474,            0.016719,           0.0023911,           0.0023911,           0.0023911
                 271,            0.014419,           0.0070333,           0.0020211,             0.66858,             0.69043,             0.68206,             0.47599,            0.024205,           0.0044831,             0.01661,           0.0023629,           0.0023629,           0.0023629
                 272,            0.014263,           0.0069355,           0.0018948,             0.70945,             0.65934,             0.68004,             0.47325,            0.024383,           0.0044733,            0.016657,           0.0023346,           0.0023346,           0.0023346
                 273,            0.014771,           0.0070071,            0.002092,             0.75715,             0.66154,             0.69242,             0.47676,            0.024455,           0.0044565,            0.015822,           0.0023063,           0.0023063,           0.0023063
                 274,            0.013844,           0.0068647,             0.00214,             0.72212,             0.66667,             0.70597,             0.48597,            0.024574,           0.0044279,            0.015074,            0.002278,            0.002278,            0.002278
                 275,            0.014144,           0.0069206,           0.0018525,             0.70683,                0.65,             0.70766,             0.48724,            0.024742,            0.004427,            0.015087,           0.0022497,           0.0022497,           0.0022497
                 276,            0.014235,           0.0069434,           0.0019756,              0.6592,             0.72083,             0.70683,             0.48759,             0.02465,           0.0044134,            0.014331,           0.0022214,           0.0022214,           0.0022214
                 277,              0.0136,            0.006805,           0.0022002,             0.66328,             0.69472,             0.69599,             0.48248,            0.024975,           0.0044215,            0.015281,           0.0021931,           0.0021931,           0.0021931
                 278,            0.013778,           0.0067139,           0.0014744,             0.71039,             0.68491,             0.69577,             0.48067,            0.024874,            0.004415,            0.015321,           0.0021649,           0.0021649,           0.0021649
                 279,              0.0142,           0.0069833,           0.0017037,             0.70123,              0.7125,             0.70647,             0.48421,            0.024956,           0.0044497,            0.014805,           0.0021366,           0.0021366,           0.0021366
                 280,            0.014273,            0.006846,           0.0018924,             0.69287,             0.69167,             0.69608,             0.48033,            0.024999,           0.0044757,            0.015916,           0.0021083,           0.0021083,           0.0021083
                 281,            0.013871,           0.0068237,           0.0018878,             0.65104,             0.70833,             0.69217,             0.47817,            0.024703,           0.0044701,            0.016342,             0.00208,             0.00208,             0.00208
                 282,            0.014063,            0.006983,           0.0018304,             0.68662,             0.69167,             0.68417,             0.47126,            0.024557,            0.004452,            0.016738,           0.0020517,           0.0020517,           0.0020517
                 283,            0.014019,           0.0067377,           0.0019485,               0.667,             0.69167,             0.68587,             0.47809,            0.024583,           0.0044154,            0.016722,           0.0020234,           0.0020234,           0.0020234
                 284,            0.013336,           0.0066647,           0.0019118,             0.67673,               0.725,             0.69678,             0.47892,            0.024463,           0.0044178,            0.016269,           0.0019951,           0.0019951,           0.0019951
                 285,             0.01375,           0.0067548,           0.0020345,             0.65552,             0.72083,             0.68341,             0.46816,            0.024725,           0.0044307,            0.016282,           0.0019669,           0.0019669,           0.0019669
                 286,             0.01367,           0.0066277,           0.0019913,             0.77892,             0.62103,             0.68283,             0.46176,            0.024814,           0.0044452,            0.016429,           0.0019386,           0.0019386,           0.0019386
                 287,            0.013803,           0.0065075,           0.0018752,             0.76469,             0.62917,             0.68195,             0.46921,            0.024667,           0.0044308,            0.016762,           0.0019103,           0.0019103,           0.0019103
                 288,            0.013543,           0.0066791,           0.0020761,             0.76627,             0.63333,             0.69324,              0.4724,            0.024577,           0.0044857,             0.01634,            0.001882,            0.001882,            0.001882
                 289,            0.014112,           0.0068397,           0.0022076,             0.65655,             0.72917,             0.69817,             0.47435,            0.024738,           0.0044796,            0.016148,           0.0018537,           0.0018537,           0.0018537
                 290,            0.013224,            0.006593,           0.0016256,             0.69121,             0.73113,             0.71168,             0.48295,            0.024766,           0.0044827,            0.015617,           0.0018254,           0.0018254,           0.0018254
                 291,            0.013177,            0.006659,           0.0017214,             0.70497,             0.73084,             0.70415,             0.47899,            0.024986,           0.0044955,              0.0156,           0.0017971,           0.0017971,           0.0017971
                 292,            0.013081,           0.0064636,           0.0014835,             0.68183,             0.74167,              0.6907,             0.46915,            0.025089,           0.0045049,            0.016176,           0.0017689,           0.0017689,           0.0017689
                 293,            0.013155,           0.0064418,           0.0016343,             0.67263,             0.71043,              0.6818,             0.46676,            0.025008,           0.0045329,            0.016201,           0.0017406,           0.0017406,           0.0017406
